    0.9975062344E-01   -0.5517111825E-22    0.0000000000E+00   -0.2588148958E-21    0.0000000000E+00    0.6036790490E-22    0.0000000000E+00   -0.1566642180E-22    0.0000000000E+00    0.1719570114E-21    0.0000000000E+00    0.6036790490E-22    0.0000000000E+00   -0.3369425830E-21    0.0000000000E+00   -0.3301526419E-21    0.0000000000E+00   -0.4846655760E-22    0.0000000000E+00    0.6131508969E-22    0.0000000000E+00    0.8856205761E-23    0.0000000000E+00    0.6526293472E-22    0.0000000000E+00   -0.2817683672E-21    0.0000000000E+00   -0.8775281839E-22
    0.1097256858E+00   -0.3713465278E-21    0.0000000000E+00   -0.4369544624E-21    0.0000000000E+00    0.5762270362E-22    0.0000000000E+00   -0.1066870660E-21    0.0000000000E+00    0.1403105886E-21    0.0000000000E+00    0.5762270362E-22    0.0000000000E+00    0.5341585115E-22    0.0000000000E+00   -0.3173461275E-21    0.0000000000E+00   -0.4869108985E-22    0.0000000000E+00   -0.1320616895E-23    0.0000000000E+00    0.9248770547E-22    0.0000000000E+00    0.6491857813E-22    0.0000000000E+00   -0.2213172595E-22    0.0000000000E+00   -0.7881282876E-23
    0.1197007481E+00   -0.4947015917E-22    0.0000000000E+00   -0.2567300325E-21    0.0000000000E+00    0.6044435950E-22    0.0000000000E+00   -0.1388052626E-22    0.0000000000E+00    0.1723143619E-21    0.0000000000E+00    0.6044435950E-22    0.0000000000E+00   -0.3413916102E-21    0.0000000000E+00   -0.3312666622E-21    0.0000000000E+00   -0.4831640077E-22    0.0000000000E+00    0.6153207582E-22    0.0000000000E+00    0.7329833888E-23    0.0000000000E+00    0.6511039878E-22    0.0000000000E+00   -0.2848230610E-21    0.0000000000E+00   -0.4592225261E-22
    0.1296758105E+00   -0.3769444203E-21    0.0000000000E+00   -0.4389772445E-21    0.0000000000E+00    0.5760199625E-22    0.0000000000E+00   -0.1077721825E-21    0.0000000000E+00    0.1395668211E-21    0.0000000000E+00    0.5760199625E-22    0.0000000000E+00    0.5796933711E-22    0.0000000000E+00   -0.3165308903E-21    0.0000000000E+00   -0.4855622144E-22    0.0000000000E+00   -0.2442183941E-23    0.0000000000E+00    0.9383475428E-22    0.0000000000E+00    0.6475904236E-22    0.0000000000E+00   -0.1916470478E-22    0.0000000000E+00   -0.1099460326E-22
    0.1396508728E+00   -0.4351460069E-22    0.0000000000E+00   -0.2553298039E-21    0.0000000000E+00    0.6052213226E-22    0.0000000000E+00   -0.1201917896E-22    0.0000000000E+00    0.1727068628E-21    0.0000000000E+00    0.6052213226E-22    0.0000000000E+00   -0.3459941548E-21    0.0000000000E+00   -0.3332090220E-21    0.0000000000E+00   -0.4816850540E-22    0.0000000000E+00    0.6174841720E-22    0.0000000000E+00    0.5744222242E-23    0.0000000000E+00    0.6496181594E-22    0.0000000000E+00   -0.2879792768E-21    0.0000000000E+00   -0.4996834084E-22
    0.1496259352E+00   -0.3828201332E-21    0.0000000000E+00   -0.4401860608E-21    0.0000000000E+00    0.5757802168E-22    0.0000000000E+00   -0.1089754921E-21    0.0000000000E+00    0.1388082310E-21    0.0000000000E+00    0.5757802168E-22    0.0000000000E+00    0.6267649178E-22    0.0000000000E+00   -0.3147177224E-21    0.0000000000E+00   -0.4842431016E-22    0.0000000000E+00   -0.3542034026E-23    0.0000000000E+00    0.9525288659E-22    0.0000000000E+00    0.6460295162E-22    0.0000000000E+00   -0.1609517065E-22    0.0000000000E+00    0.2087739032E-22
    0.1596009975E+00   -0.3729028660E-22    0.0000000000E+00   -0.2585779105E-21    0.0000000000E+00    0.6060134417E-22    0.0000000000E+00   -0.1008441783E-22    0.0000000000E+00    0.1731265957E-21    0.0000000000E+00    0.6060134417E-22    0.0000000000E+00   -0.3507552579E-21    0.0000000000E+00   -0.3399454396E-21    0.0000000000E+00   -0.4802271917E-22    0.0000000000E+00    0.6197277108E-22    0.0000000000E+00    0.4107610323E-23    0.0000000000E+00    0.6481698607E-22    0.0000000000E+00   -0.2912509705E-21    0.0000000000E+00    0.5298827117E-22
    0.1695760599E+00   -0.3889904184E-21    0.0000000000E+00   -0.4146541148E-21    0.0000000000E+00    0.5755061792E-22    0.0000000000E+00   -0.1102868733E-21    0.0000000000E+00    0.1380146099E-21    0.0000000000E+00    0.5755061792E-22    0.0000000000E+00    0.6754408274E-22    0.0000000000E+00   -0.2859861331E-21    0.0000000000E+00   -0.4829514461E-22    0.0000000000E+00   -0.4627799965E-23    0.0000000000E+00    0.9676029603E-22    0.0000000000E+00    0.6445000104E-22    0.0000000000E+00   -0.1293732321E-22    0.0000000000E+00    0.6664042223E-22
    0.1795511222E+00   -0.3078986893E-22    0.0000000000E+00    0.1487537800E-22    0.0000000000E+00    0.6068211931E-22    0.0000000000E+00   -0.8073747070E-23    0.0000000000E+00    0.1735812671E-21    0.0000000000E+00    0.6068211931E-22    0.0000000000E+00   -0.3556895421E-21    0.0000000000E+00   -0.7013142112E-22    0.0000000000E+00   -0.4787870711E-22    0.0000000000E+00    0.6221717246E-22    0.0000000000E+00    0.2401217443E-23    0.0000000000E+00    0.6467566789E-22    0.0000000000E+00   -0.2946439499E-21    0.0000000000E+00    0.4742598089E-22
    0.1895261845E+00   -0.3954995764E-21    0.0000000000E+00   -0.1923375574E-21    0.0000000000E+00    0.5751961899E-22    0.0000000000E+00   -0.1117012750E-21    0.0000000000E+00    0.1372282789E-21    0.0000000000E+00    0.5751961899E-22    0.0000000000E+00    0.7255042066E-22    0.0000000000E+00   -0.6029200962E-22    0.0000000000E+00   -0.4816860687E-22    0.0000000000E+00   -0.5698037087E-23    0.0000000000E+00    0.9833308661E-22    0.0000000000E+00    0.6430023521E-22    0.0000000000E+00   -0.9669591357E-23    0.0000000000E+00    0.6832729760E-22
    0.1995012469E+00   -0.2400906110E-22    0.0000000000E+00    0.2175689091E-22    0.0000000000E+00    0.6076460872E-22    0.0000000000E+00   -0.5982806631E-23    0.0000000000E+00    0.1740987798E-21    0.0000000000E+00    0.6076460872E-22    0.0000000000E+00   -0.3608188401E-21    0.0000000000E+00   -0.6704663583E-22    0.0000000000E+00   -0.4773654308E-22    0.0000000000E+00    0.6249231819E-22    0.0000000000E+00    0.6283253479E-24    0.0000000000E+00    0.6453813379E-22    0.0000000000E+00   -0.2981499227E-21    0.0000000000E+00    0.4562576717E-22
    0.2094763092E+00   -0.4023405465E-21    0.0000000000E+00   -0.1977563184E-21    0.0000000000E+00    0.5748486949E-22    0.0000000000E+00   -0.1132168595E-21    0.0000000000E+00    0.1364258327E-21    0.0000000000E+00    0.5748486949E-22    0.0000000000E+00    0.7772483719E-22    0.0000000000E+00   -0.6215120825E-22    0.0000000000E+00   -0.4804485691E-22    0.0000000000E+00   -0.6752451325E-23    0.0000000000E+00    0.9998791218E-22    0.0000000000E+00    0.6415376882E-22    0.0000000000E+00   -0.6284865367E-23    0.0000000000E+00    0.6894730550E-22
    0.2194513716E+00   -0.1689939025E-22    0.0000000000E+00    0.2573008635E-22    0.0000000000E+00    0.6084900266E-22    0.0000000000E+00   -0.3806131971E-23    0.0000000000E+00    0.1746544052E-21    0.0000000000E+00    0.6084900266E-22    0.0000000000E+00   -0.3661236868E-21    0.0000000000E+00   -0.6703559166E-22    0.0000000000E+00   -0.4759620086E-22    0.0000000000E+00    0.6280127848E-22    0.0000000000E+00   -0.1224082838E-23    0.0000000000E+00    0.6440439738E-22    0.0000000000E+00   -0.3017724772E-21    0.0000000000E+00    0.4448336255E-22
    0.2294264339E+00   -0.4095240476E-21    0.0000000000E+00   -0.2050833604E-21    0.0000000000E+00    0.5744622764E-22    0.0000000000E+00   -0.1148340050E-21    0.0000000000E+00    0.1355987982E-21    0.0000000000E+00    0.5744622764E-22    0.0000000000E+00    0.8307999322E-22    0.0000000000E+00   -0.6573093044E-22    0.0000000000E+00   -0.4792386069E-22    0.0000000000E+00   -0.7796930510E-23    0.0000000000E+00    0.1017210262E-21    0.0000000000E+00    0.6401056547E-22    0.0000000000E+00   -0.2778889773E-23    0.0000000000E+00    0.6936361614E-22
    0.2394014963E+00   -0.9438220652E-23    0.0000000000E+00    0.3388011362E-22    0.0000000000E+00    0.6093552507E-22    0.0000000000E+00   -0.1538373104E-23    0.0000000000E+00    0.1752499184E-21    0.0000000000E+00    0.6093552507E-22    0.0000000000E+00   -0.3716118526E-21    0.0000000000E+00   -0.6302295839E-22    0.0000000000E+00   -0.4745757368E-22    0.0000000000E+00    0.6313952707E-22    0.0000000000E+00   -0.3162523431E-23    0.0000000000E+00    0.6427442450E-22    0.0000000000E+00   -0.3055175254E-21    0.0000000000E+00    0.4357623657E-22
    0.2493765586E+00   -0.4170709110E-21    0.0000000000E+00   -0.2238985711E-21    0.0000000000E+00    0.5740354634E-22    0.0000000000E+00   -0.1165559260E-21    0.0000000000E+00    0.1347717170E-21    0.0000000000E+00    0.5740354634E-22    0.0000000000E+00    0.8862225187E-22    0.0000000000E+00   -0.8060443186E-22    0.0000000000E+00   -0.4780563037E-22    0.0000000000E+00   -0.8841657010E-23    0.0000000000E+00    0.1035367421E-21    0.0000000000E+00    0.6387051045E-22    0.0000000000E+00    0.8516703054E-24    0.0000000000E+00    0.6973683341E-22
    0.2593516209E+00   -0.1605545338E-23    0.0000000000E+00    0.1286916873E-21    0.0000000000E+00    0.6102440834E-22    0.0000000000E+00    0.8248412535E-24    0.0000000000E+00    0.1759545000E-21    0.0000000000E+00    0.6102440834E-22    0.0000000000E+00   -0.3772922328E-21    0.0000000000E+00    0.2746440864E-22    0.0000000000E+00   -0.4732084108E-22    0.0000000000E+00    0.6349988314E-22    0.0000000000E+00   -0.5188960755E-23    0.0000000000E+00    0.6414808960E-22    0.0000000000E+00   -0.3093901127E-21    0.0000000000E+00    0.4277931085E-22
    0.2693266833E+00   -0.4250225286E-21    0.0000000000E+00    0.7992100849E-22    0.0000000000E+00    0.5735664129E-22    0.0000000000E+00   -0.1183881508E-21    0.0000000000E+00    0.1339531600E-21    0.0000000000E+00    0.5735664129E-22    0.0000000000E+00    0.9434362828E-22    0.0000000000E+00    0.2273585449E-21    0.0000000000E+00   -0.4769065276E-22    0.0000000000E+00   -0.9895448495E-23    0.0000000000E+00    0.1054589441E-21    0.0000000000E+00    0.6373338040E-22    0.0000000000E+00    0.4613290196E-23    0.0000000000E+00    0.7011191101E-22
    0.2793017456E+00    0.6589044792E-23    0.0000000000E+00    0.2786285918E-21    0.0000000000E+00    0.6111587044E-22    0.0000000000E+00    0.3288296225E-23    0.0000000000E+00    0.1766822542E-21    0.0000000000E+00    0.6111587044E-22    0.0000000000E+00   -0.3832021622E-21    0.0000000000E+00    0.1728775368E-21    0.0000000000E+00   -0.4718621214E-22    0.0000000000E+00    0.6387822685E-22    0.0000000000E+00   -0.7274097454E-23    0.0000000000E+00    0.6402508290E-22    0.0000000000E+00   -0.3133922811E-21    0.0000000000E+00    0.4203841686E-22
    0.2892768080E+00   -0.4334121864E-21    0.0000000000E+00    0.6080469806E-22    0.0000000000E+00    0.5730528202E-22    0.0000000000E+00   -0.1203364521E-21    0.0000000000E+00    0.1330839902E-21    0.0000000000E+00    0.5730528202E-22    0.0000000000E+00    0.1002475850E-21    0.0000000000E+00    0.2125965014E-21    0.0000000000E+00   -0.4757882924E-22    0.0000000000E+00   -0.1096216671E-22    0.0000000000E+00    0.1075018833E-21    0.0000000000E+00    0.6359874562E-22    0.0000000000E+00    0.8514486024E-23    0.0000000000E+00    0.7050137260E-22
    0.2992518703E+00    0.1519722498E-22    0.0000000000E+00    0.2878167332E-21    0.0000000000E+00    0.6121013055E-22    0.0000000000E+00    0.5857509013E-23    0.0000000000E+00    0.1774548020E-21    0.0000000000E+00    0.6121013055E-22    0.0000000000E+00   -0.3893215100E-21    0.0000000000E+00    0.1773303201E-21    0.0000000000E+00   -0.4705343454E-22    0.0000000000E+00    0.6427516661E-22    0.0000000000E+00   -0.9448498326E-23    0.0000000000E+00    0.6390511372E-22    0.0000000000E+00   -0.3175266915E-21    0.0000000000E+00    0.4132327953E-22
    0.3092269327E+00   -0.4422485126E-21    0.0000000000E+00    0.5268541583E-22    0.0000000000E+00    0.5724921914E-22    0.0000000000E+00   -0.1224082610E-21    0.0000000000E+00    0.1321820197E-21    0.0000000000E+00    0.5724921914E-22    0.0000000000E+00    0.1063614418E-21    0.0000000000E+00    0.2090551309E-21    0.0000000000E+00   -0.4747010585E-22    0.0000000000E+00   -0.1204109956E-22    0.0000000000E+00    0.1096531695E-21    0.0000000000E+00    0.6346644038E-22    0.0000000000E+00    0.1256185034E-22    0.0000000000E+00    0.7090897946E-22
    0.3192019950E+00    0.2425017417E-22    0.0000000000E+00    0.2938318607E-21    0.0000000000E+00    0.6130744276E-22    0.0000000000E+00    0.8537473436E-23    0.0000000000E+00    0.1782762747E-21    0.0000000000E+00    0.6130744276E-22    0.0000000000E+00   -0.3956568839E-21    0.0000000000E+00    0.1783881397E-21    0.0000000000E+00   -0.4692240506E-22    0.0000000000E+00    0.6469444458E-22    0.0000000000E+00   -0.1172080656E-22    0.0000000000E+00    0.6378814598E-22    0.0000000000E+00   -0.3217990165E-21    0.0000000000E+00    0.4061649297E-22
    0.3291770574E+00   -0.4515593470E-21    0.0000000000E+00    0.4642161565E-22    0.0000000000E+00    0.5718820578E-22    0.0000000000E+00   -0.1246123642E-21    0.0000000000E+00    0.1312437595E-21    0.0000000000E+00    0.5718820578E-22    0.0000000000E+00    0.1126930038E-21    0.0000000000E+00    0.2076088351E-21    0.0000000000E+00   -0.4736447263E-22    0.0000000000E+00   -0.1312944435E-22    0.0000000000E+00    0.1119174869E-21    0.0000000000E+00    0.6333641467E-22    0.0000000000E+00    0.1676012245E-22    0.0000000000E+00    0.7133700309E-22
    0.3391521197E+00    0.3378126735E-22    0.0000000000E+00    0.2993033587E-21    0.0000000000E+00    0.6140810650E-22    0.0000000000E+00    0.1133409366E-22    0.0000000000E+00    0.1791486495E-21    0.0000000000E+00    0.6140810650E-22    0.0000000000E+00   -0.4022172952E-21    0.0000000000E+00    0.1786695644E-21    0.0000000000E+00   -0.4679301348E-22    0.0000000000E+00    0.6514028739E-22    0.0000000000E+00   -0.1410008131E-22    0.0000000000E+00    0.6367418947E-22    0.0000000000E+00   -0.3262158722E-21    0.0000000000E+00    0.3990768046E-22
    0.3491271820E+00   -0.4613740879E-21    0.0000000000E+00    0.4070313219E-22    0.0000000000E+00    0.5712198706E-22    0.0000000000E+00   -0.1269571416E-21    0.0000000000E+00    0.1302658513E-21    0.0000000000E+00    0.5712198706E-22    0.0000000000E+00    0.1192510707E-21    0.0000000000E+00    0.2069637560E-21    0.0000000000E+00   -0.4726192342E-22    0.0000000000E+00   -0.1422502236E-22    0.0000000000E+00    0.1142989737E-21    0.0000000000E+00    0.6320862484E-22    0.0000000000E+00    0.2111507786E-22    0.0000000000E+00    0.7178744006E-22
    0.3591022444E+00    0.4382587310E-22    0.0000000000E+00    0.3047637774E-21    0.0000000000E+00    0.6151244945E-22    0.0000000000E+00    0.1425577149E-22    0.0000000000E+00    0.1800743885E-21    0.0000000000E+00    0.6151244945E-22    0.0000000000E+00   -0.4090119970E-21    0.0000000000E+00    0.1786931992E-21    0.0000000000E+00   -0.4666514562E-22    0.0000000000E+00    0.6561499839E-22    0.0000000000E+00   -0.1659521081E-22    0.0000000000E+00    0.6356323420E-22    0.0000000000E+00   -0.3307825944E-21    0.0000000000E+00    0.3919001214E-22
    0.3690773067E+00   -0.4717264878E-21    0.0000000000E+00    0.3512432189E-22    0.0000000000E+00    0.5705027473E-22    0.0000000000E+00   -0.1294496054E-21    0.0000000000E+00    0.1292448348E-21    0.0000000000E+00    0.5705027473E-22    0.0000000000E+00    0.1260449165E-21    0.0000000000E+00    0.2067288663E-21    0.0000000000E+00   -0.4716245622E-22    0.0000000000E+00   -0.1532833779E-22    0.0000000000E+00    0.1168037775E-21    0.0000000000E+00    0.6308298520E-22    0.0000000000E+00    0.2563403430E-22    0.0000000000E+00    0.7226215424E-22
    0.3790523691E+00    0.5442044767E-22    0.0000000000E+00    0.3103875611E-21    0.0000000000E+00    0.6162081089E-22    0.0000000000E+00    0.1731377443E-22    0.0000000000E+00    0.1810560097E-21    0.0000000000E+00    0.6162081089E-22    0.0000000000E+00   -0.4160507627E-21    0.0000000000E+00    0.1786147065E-21    0.0000000000E+00   -0.4653867733E-22    0.0000000000E+00    0.6611761750E-22    0.0000000000E+00   -0.1921399774E-22    0.0000000000E+00    0.6345523184E-22    0.0000000000E+00   -0.3355047816E-21    0.0000000000E+00    0.3845880731E-22
    0.3890274314E+00   -0.4826549712E-21    0.0000000000E+00    0.2950801758E-22    0.0000000000E+00    0.5697273330E-22    0.0000000000E+00   -0.1320959569E-21    0.0000000000E+00    0.1281764201E-21    0.0000000000E+00    0.5697273330E-22    0.0000000000E+00    0.1330843387E-21    0.0000000000E+00    0.2067394054E-21    0.0000000000E+00   -0.4706606531E-22    0.0000000000E+00   -0.1644292743E-22    0.0000000000E+00    0.1194397640E-21    0.0000000000E+00    0.6295938166E-22    0.0000000000E+00    0.3032305263E-22    0.0000000000E+00    0.7276366914E-22
    0.3990024938E+00    0.6560389121E-22    0.0000000000E+00    0.3162536627E-21    0.0000000000E+00    0.6173354536E-22    0.0000000000E+00    0.2052096694E-22    0.0000000000E+00    0.1820953872E-21    0.0000000000E+00    0.6173354536E-22    0.0000000000E+00   -0.4233435739E-21    0.0000000000E+00    0.1784900629E-21    0.0000000000E+00   -0.4641346579E-22    0.0000000000E+00    0.6664471771E-22    0.0000000000E+00   -0.2196454227E-22    0.0000000000E+00    0.6335013468E-22    0.0000000000E+00   -0.3403911637E-21    0.0000000000E+00    0.3771170608E-22
    0.4089775561E+00   -0.4942012695E-21    0.0000000000E+00    0.2375814188E-22    0.0000000000E+00    0.5688898651E-22    0.0000000000E+00   -0.1349034177E-21    0.0000000000E+00    0.1270550154E-21    0.0000000000E+00    0.5688898651E-22    0.0000000000E+00    0.1403800770E-21    0.0000000000E+00    0.2069115645E-21    0.0000000000E+00   -0.4697273748E-22    0.0000000000E+00   -0.1757368119E-22    0.0000000000E+00    0.1222147571E-21    0.0000000000E+00    0.6283771939E-22    0.0000000000E+00    0.3518509666E-22    0.0000000000E+00    0.7329606600E-22
    0.4189526185E+00    0.7741972825E-22    0.0000000000E+00    0.3224085330E-21    0.0000000000E+00    0.6185103820E-22    0.0000000000E+00    0.2389036282E-22    0.0000000000E+00    0.1831937834E-21    0.0000000000E+00    0.6185103820E-22    0.0000000000E+00   -0.4309004394E-21    0.0000000000E+00    0.1783410823E-21    0.0000000000E+00   -0.4628935033E-22    0.0000000000E+00    0.6719280399E-22    0.0000000000E+00   -0.2485694826E-22    0.0000000000E+00    0.6324793541E-22    0.0000000000E+00   -0.3454538978E-21    0.0000000000E+00    0.3694836041E-22
    0.4289276808E+00   -0.5064096240E-21    0.0000000000E+00    0.1781158891E-22    0.0000000000E+00    0.5679861947E-22    0.0000000000E+00   -0.1378810196E-21    0.0000000000E+00    0.1258741537E-21    0.0000000000E+00    0.5679861947E-22    0.0000000000E+00    0.1479437748E-21    0.0000000000E+00    0.2071972792E-21    0.0000000000E+00   -0.4688246098E-22    0.0000000000E+00   -0.1872402954E-22    0.0000000000E+00    0.1251358273E-21    0.0000000000E+00    0.6271793833E-22    0.0000000000E+00    0.4022150730E-22    0.0000000000E+00    0.7386422234E-22
    0.4389027431E+00    0.8991660748E-22    0.0000000000E+00    0.3288841631E-21    0.0000000000E+00    0.6197370576E-22    0.0000000000E+00    0.2743544776E-22    0.0000000000E+00    0.1843527226E-21    0.0000000000E+00    0.6197370576E-22    0.0000000000E+00   -0.4387316692E-21    0.0000000000E+00    0.1781757265E-21    0.0000000000E+00   -0.4616616535E-22    0.0000000000E+00    0.6776105986E-22    0.0000000000E+00   -0.2790285426E-22    0.0000000000E+00    0.6314865197E-22    0.0000000000E+00   -0.3507056259E-21    0.0000000000E+00    0.3616859032E-22
    0.4488778055E+00   -0.5193283320E-21    0.0000000000E+00    0.1161788811E-22    0.0000000000E+00    0.5670116329E-22    0.0000000000E+00   -0.1410390245E-21    0.0000000000E+00    0.1246275018E-21    0.0000000000E+00    0.5670116329E-22    0.0000000000E+00    0.1557876694E-21    0.0000000000E+00    0.2075659878E-21    0.0000000000E+00   -0.4679524250E-22    0.0000000000E+00   -0.1989406128E-22    0.0000000000E+00    0.1282111464E-21    0.0000000000E+00    0.6259996920E-22    0.0000000000E+00    0.4543566173E-22    0.0000000000E+00    0.7447206632E-22
    0.4588528678E+00    0.1031469395E-21    0.0000000000E+00    0.3357041148E-21    0.0000000000E+00    0.6210198973E-22    0.0000000000E+00    0.3117065883E-22    0.0000000000E+00    0.1855749369E-21    0.0000000000E+00    0.6210198973E-22    0.0000000000E+00   -0.4468483940E-21    0.0000000000E+00    0.1779954802E-21    0.0000000000E+00   -0.4604375392E-22    0.0000000000E+00    0.6835177964E-22    0.0000000000E+00   -0.3111306726E-22    0.0000000000E+00    0.6305227030E-22    0.0000000000E+00   -0.3561565006E-21    0.0000000000E+00    0.3537088825E-22
    0.4688279302E+00   -0.5330121166E-21    0.0000000000E+00    0.5130279953E-23    0.0000000000E+00    0.5659608808E-22    0.0000000000E+00   -0.1443893997E-21    0.0000000000E+00    0.1233092884E-21    0.0000000000E+00    0.5659608808E-22    0.0000000000E+00    0.1639239548E-21    0.0000000000E+00    0.2079968560E-21    0.0000000000E+00   -0.4671111783E-22    0.0000000000E+00   -0.2108161408E-22    0.0000000000E+00    0.1314522461E-21    0.0000000000E+00    0.6248368165E-22    0.0000000000E+00    0.5083417421E-22    0.0000000000E+00    0.7512199146E-22
