    0.1396508728E+00    0.2002303844E-17    0.0000000000E+00   -0.4816850540E-18    0.0000000000E+00    0.1397082522E-17    0.0000000000E+00    0.6496181594E-18    0.0000000000E+00    0.1501302801E-17
    0.1496259352E+00    0.1976473587E-17    0.0000000000E+00   -0.4842431016E-18    0.0000000000E+00    0.1400693370E-17    0.0000000000E+00    0.6460295162E-18    0.0000000000E+00    0.1466936410E-17
    0.1596009975E+00    0.2003577829E-17    0.0000000000E+00   -0.4802271917E-18    0.0000000000E+00    0.1397564387E-17    0.0000000000E+00    0.6481698607E-18    0.0000000000E+00    0.1481729463E-17
    0.1695760599E+00    0.1977048867E-17    0.0000000000E+00   -0.4829514461E-18    0.0000000000E+00    0.1401542688E-17    0.0000000000E+00    0.6445000104E-18    0.0000000000E+00    0.1440060552E-17
    0.1795511222E+00    0.1998459369E-17    0.0000000000E+00   -0.4787870711E-18    0.0000000000E+00    0.1391638176E-17    0.0000000000E+00    0.6467566789E-18    0.0000000000E+00    0.1454530146E-17
    0.1895261845E+00    0.1957690232E-17    0.0000000000E+00   -0.4816860687E-18    0.0000000000E+00    0.1382494042E-17    0.0000000000E+00    0.6430023521E-18    0.0000000000E+00    0.1412359885E-17
    0.1995012469E+00    0.1975558277E-17    0.0000000000E+00   -0.4773654308E-18    0.0000000000E+00    0.1367912190E-17    0.0000000000E+00    0.6453813379E-18    0.0000000000E+00    0.1427494985E-17
    0.2094763092E+00    0.1934160758E-17    0.0000000000E+00   -0.4804485691E-18    0.0000000000E+00    0.1359312063E-17    0.0000000000E+00    0.6415376882E-18    0.0000000000E+00    0.1384681754E-17
    0.2194513716E+00    0.1953031959E-17    0.0000000000E+00   -0.4759620086E-18    0.0000000000E+00    0.1344541932E-17    0.0000000000E+00    0.6440439738E-18    0.0000000000E+00    0.1400528973E-17
    0.2294264339E+00    0.1910636157E-17    0.0000000000E+00   -0.4792386069E-18    0.0000000000E+00    0.1336173881E-17    0.0000000000E+00    0.6401056547E-18    0.0000000000E+00    0.1357027208E-17
    0.2394014963E+00    0.1930669566E-17    0.0000000000E+00   -0.4745757368E-18    0.0000000000E+00    0.1321314315E-17    0.0000000000E+00    0.6427442450E-18    0.0000000000E+00    0.1373612664E-17
    0.2493765586E+00    0.1887227717E-17    0.0000000000E+00   -0.4780563037E-18    0.0000000000E+00    0.1313192254E-17    0.0000000000E+00    0.6387051045E-18    0.0000000000E+00    0.1329388558E-17
    0.2593516209E+00    0.1907816829E-17    0.0000000000E+00   -0.4732084108E-18    0.0000000000E+00    0.1297572746E-17    0.0000000000E+00    0.6414808960E-18    0.0000000000E+00    0.1346736851E-17
    0.2693266833E+00    0.1853209011E-17    0.0000000000E+00   -0.4769065276E-18    0.0000000000E+00    0.1279642598E-17    0.0000000000E+00    0.6373338040E-18    0.0000000000E+00    0.1301759541E-17
    0.2793017456E+00    0.1863326648E-17    0.0000000000E+00   -0.4718621214E-18    0.0000000000E+00    0.1252167943E-17    0.0000000000E+00    0.6402508290E-18    0.0000000000E+00    0.1319896188E-17
    0.2892768080E+00    0.1805460229E-17    0.0000000000E+00   -0.4757882924E-18    0.0000000000E+00    0.1232407408E-17    0.0000000000E+00    0.6359874562E-18    0.0000000000E+00    0.1274135527E-17
    0.2992518703E+00    0.1817243159E-17    0.0000000000E+00   -0.4705343454E-18    0.0000000000E+00    0.1205141853E-17    0.0000000000E+00    0.6390511372E-18    0.0000000000E+00    0.1293087386E-17
    0.3092269327E+00    0.1757922382E-17    0.0000000000E+00   -0.4747010585E-18    0.0000000000E+00    0.1185430191E-17    0.0000000000E+00    0.6346644038E-18    0.0000000000E+00    0.1246512983E-17
    0.3192019950E+00    0.1771222090E-17    0.0000000000E+00   -0.4692240506E-18    0.0000000000E+00    0.1158147662E-17    0.0000000000E+00    0.6378814598E-18    0.0000000000E+00    0.1266308246E-17
    0.3291770574E+00    0.1710418787E-17    0.0000000000E+00   -0.4736447263E-18    0.0000000000E+00    0.1138536730E-17    0.0000000000E+00    0.6333641467E-18    0.0000000000E+00    0.1218888992E-17
    0.3391521197E+00    0.1725275838E-17    0.0000000000E+00   -0.4679301348E-18    0.0000000000E+00    0.1111194773E-17    0.0000000000E+00    0.6367418947E-18    0.0000000000E+00    0.1239557225E-17
    0.3491271820E+00    0.1662912719E-17    0.0000000000E+00   -0.4726192342E-18    0.0000000000E+00    0.1091692849E-17    0.0000000000E+00    0.6320862484E-18    0.0000000000E+00    0.1191261080E-17
    0.3591022444E+00    0.1679397458E-17    0.0000000000E+00   -0.4666514562E-18    0.0000000000E+00    0.1064272963E-17    0.0000000000E+00    0.6356323420E-18    0.0000000000E+00    0.1212833299E-17
    0.3690773067E+00    0.1615385143E-17    0.0000000000E+00   -0.4716245622E-18    0.0000000000E+00    0.1044882396E-17    0.0000000000E+00    0.6308298520E-18    0.0000000000E+00    0.1163627134E-17
    0.3790523691E+00    0.1633581356E-17    0.0000000000E+00   -0.4653867733E-18    0.0000000000E+00    0.1017373247E-17    0.0000000000E+00    0.6345523184E-18    0.0000000000E+00    0.1186135826E-17
    0.3890274314E+00    0.1567823021E-17    0.0000000000E+00   -0.4706606531E-18    0.0000000000E+00    0.9980956881E-18    0.0000000000E+00    0.6295938166E-18    0.0000000000E+00    0.1135985239E-17
    0.3990024938E+00    0.1587824432E-17    0.0000000000E+00   -0.4641346579E-18    0.0000000000E+00    0.9704889785E-18    0.0000000000E+00    0.6335013468E-18    0.0000000000E+00    0.1159464365E-17
    0.4089775561E+00    0.1520216281E-17    0.0000000000E+00   -0.4697273748E-18    0.0000000000E+00    0.9513264162E-18    0.0000000000E+00    0.6283771939E-18    0.0000000000E+00    0.1108333538E-17
    0.4189526185E+00    0.1542125765E-17    0.0000000000E+00   -0.4628935033E-18    0.0000000000E+00    0.9236153828E-18    0.0000000000E+00    0.6324793541E-18    0.0000000000E+00    0.1132818621E-17
    0.4289276808E+00    0.1472556558E-17    0.0000000000E+00   -0.4688246098E-18    0.0000000000E+00    0.9045703633E-18    0.0000000000E+00    0.6271793833E-18    0.0000000000E+00    0.1080670291E-17
    0.4389027431E+00    0.1496486190E-17    0.0000000000E+00   -0.4616616535E-18    0.0000000000E+00    0.8767491329E-18    0.0000000000E+00    0.6314865197E-18    0.0000000000E+00    0.1106198603E-17
    0.4488778055E+00    0.1424836426E-17    0.0000000000E+00   -0.4679524250E-18    0.0000000000E+00    0.8578247926E-18    0.0000000000E+00    0.6259996920E-18    0.0000000000E+00    0.1052994073E-17
    0.4588528678E+00    0.1450907923E-17    0.0000000000E+00   -0.4604375392E-18    0.0000000000E+00    0.8298880258E-18    0.0000000000E+00    0.6305227030E-18    0.0000000000E+00    0.1079604807E-17
    0.4688279302E+00    0.1377048909E-17    0.0000000000E+00   -0.4671111783E-18    0.0000000000E+00    0.8110880278E-18    0.0000000000E+00    0.6248368165E-18    0.0000000000E+00    0.1025303896E-17
    0.4788029925E+00    0.1405394401E-17    0.0000000000E+00   -0.4592197076E-18    0.0000000000E+00    0.7830306672E-18    0.0000000000E+00    0.6295871849E-18    0.0000000000E+00    0.1053038297E-17
    0.4887780549E+00    0.1329187320E-17    0.0000000000E+00   -0.4663015348E-18    0.0000000000E+00    0.7643591162E-18    0.0000000000E+00    0.6236889327E-18    0.0000000000E+00    0.9975992642E-18
    0.4987531172E+00    0.1359950415E-17    0.0000000000E+00   -0.4580068074E-18    0.0000000000E+00    0.7361762180E-18    0.0000000000E+00    0.6286791243E-18    0.0000000000E+00    0.1026500749E-17
    0.5087281796E+00    0.1281245310E-17    0.0000000000E+00   -0.4655244800E-18    0.0000000000E+00    0.7176376037E-18    0.0000000000E+00    0.6225543878E-18    0.0000000000E+00    0.9698801802E-18
    0.5187032419E+00    0.1314582311E-17    0.0000000000E+00   -0.4567975679E-18    0.0000000000E+00    0.6893242387E-18    0.0000000000E+00    0.6277983204E-18    0.0000000000E+00    0.9999944222E-18
    0.5286783042E+00    0.1233216812E-17    0.0000000000E+00   -0.4647813042E-18    0.0000000000E+00    0.6709234184E-18    0.0000000000E+00    0.6214322895E-18    0.0000000000E+00    0.9421470551E-18
    0.5386533666E+00    0.1269297952E-17    0.0000000000E+00   -0.4555907177E-18    0.0000000000E+00    0.6424746283E-18    0.0000000000E+00    0.6269454705E-18    0.0000000000E+00    0.9735220192E-18
    0.5486284289E+00    0.1185095655E-17    0.0000000000E+00   -0.4640735273E-18    0.0000000000E+00    0.6242168483E-18    0.0000000000E+00    0.6203223099E-18    0.0000000000E+00    0.9144005230E-18
    0.5586034913E+00    0.1224106393E-17    0.0000000000E+00   -0.4543848553E-18    0.0000000000E+00    0.5956276582E-18    0.0000000000E+00    0.6261215868E-18    0.0000000000E+00    0.9470865099E-18
    0.5685785536E+00    0.1136874989E-17    0.0000000000E+00   -0.4634027876E-18    0.0000000000E+00    0.5775186332E-18    0.0000000000E+00    0.6192238465E-18    0.0000000000E+00    0.8866412832E-18
    0.5785536160E+00    0.1179017604E-17    0.0000000000E+00   -0.4531782515E-18    0.0000000000E+00    0.5487841060E-18    0.0000000000E+00    0.6253271850E-18    0.0000000000E+00    0.9206910060E-18
    0.5885286783E+00    0.1088546913E-17    0.0000000000E+00   -0.4627706406E-18    0.0000000000E+00    0.5308300739E-18    0.0000000000E+00    0.6181354325E-18    0.0000000000E+00    0.8588699253E-18
    0.5985037406E+00    0.1134042559E-17    0.0000000000E+00   -0.4519685886E-18    0.0000000000E+00    0.5019452630E-18    0.0000000000E+00    0.6245620977E-18    0.0000000000E+00    0.8943384853E-18
    0.6084788030E+00    0.1040102456E-17    0.0000000000E+00   -0.4621784316E-18    0.0000000000E+00    0.4841529019E-18    0.0000000000E+00    0.6170549093E-18    0.0000000000E+00    0.8310865323E-18
    0.6184538653E+00    0.1089193605E-17    0.0000000000E+00   -0.4507529364E-18    0.0000000000E+00    0.4551127113E-18    0.0000000000E+00    0.6238259547E-18    0.0000000000E+00    0.8680314079E-18
    0.6284289277E+00    0.9915315637E-18    0.0000000000E+00   -0.4616275281E-18    0.0000000000E+00    0.4374890613E-18    0.0000000000E+00    0.6159800160E-18    0.0000000000E+00    0.8032904337E-18
    0.6384039900E+00    0.1044484700E-17    0.0000000000E+00   -0.4495280486E-18    0.0000000000E+00    0.4082881887E-18    0.0000000000E+00    0.6231188114E-18    0.0000000000E+00    0.8417717243E-18
    0.6483790524E+00    0.9428228008E-18    0.0000000000E+00   -0.4611197141E-18    0.0000000000E+00    0.3908406715E-18    0.0000000000E+00    0.6149088882E-18    0.0000000000E+00    0.7754804164E-18
    0.6583541147E+00    0.9999314915E-18    0.0000000000E+00   -0.4482905739E-18    0.0000000000E+00    0.3614736031E-18    0.0000000000E+00    0.6224415265E-18    0.0000000000E+00    0.8155612158E-18
    0.6683291771E+00    0.8939629801E-18    0.0000000000E+00   -0.4606573256E-18    0.0000000000E+00    0.3442100361E-18    0.0000000000E+00    0.6138402032E-18    0.0000000000E+00    0.7476550475E-18
    0.6783042394E+00    0.9555515990E-18    0.0000000000E+00   -0.4470369272E-18    0.0000000000E+00    0.3146709947E-18    0.0000000000E+00    0.6217957574E-18    0.0000000000E+00    0.7894017661E-18
    0.6882793017E+00    0.8449370062E-18    0.0000000000E+00   -0.4602431409E-18    0.0000000000E+00    0.2975995531E-18    0.0000000000E+00    0.6127729448E-18    0.0000000000E+00    0.7198128449E-18
    0.6982543641E+00    0.9113652203E-18    0.0000000000E+00   -0.4457630624E-18    0.0000000000E+00    0.2678824071E-18    0.0000000000E+00    0.6211836361E-18    0.0000000000E+00    0.7632955011E-18
    0.7082294264E+00    0.7957278104E-18    0.0000000000E+00   -0.4598803735E-18    0.0000000000E+00    0.2510115776E-18    0.0000000000E+00    0.6117059212E-18    0.0000000000E+00    0.6919523910E-18
    0.7182044888E+00    0.8673957751E-18    0.0000000000E+00   -0.4444644325E-18    0.0000000000E+00    0.2211097719E-18    0.0000000000E+00    0.6206073110E-18    0.0000000000E+00    0.7372449650E-18
    0.7281795511E+00    0.7463159489E-18    0.0000000000E+00   -0.4595728883E-18    0.0000000000E+00    0.2044483628E-18    0.0000000000E+00    0.6106372410E-18    0.0000000000E+00    0.6640725393E-18
    0.7381546135E+00    0.8236702390E-18    0.0000000000E+00   -0.4431360677E-18    0.0000000000E+00    0.1743549172E-18    0.0000000000E+00    0.6200685652E-18    0.0000000000E+00    0.7112533930E-18
    0.7481296758E+00    0.6966786703E-18    0.0000000000E+00   -0.4593254688E-18    0.0000000000E+00    0.1579121276E-18    0.0000000000E+00    0.6095639441E-18    0.0000000000E+00    0.6361726437E-18
    0.7581047382E+00    0.7802192934E-18    0.0000000000E+00   -0.4417725657E-18    0.0000000000E+00    0.1276196487E-18    0.0000000000E+00    0.6195687049E-18    0.0000000000E+00    0.6853248860E-18
    0.7680798005E+00    0.6467887717E-18    0.0000000000E+00   -0.4591439725E-18    0.0000000000E+00    0.1114051043E-18    0.0000000000E+00    0.6084819900E-18    0.0000000000E+00    0.6082525478E-18
    0.7780548628E+00    0.7370778039E-18    0.0000000000E+00   -0.4403678867E-18    0.0000000000E+00    0.8090573104E-19    0.0000000000E+00    0.6191089403E-18    0.0000000000E+00    0.6594642602E-18
    0.7880299252E+00    0.5966136343E-18    0.0000000000E+00   -0.4590353631E-18    0.0000000000E+00    0.6492947326E-19    0.0000000000E+00    0.6073867660E-18    0.0000000000E+00    0.5803122318E-18
    0.7980049875E+00    0.6942859035E-18    0.0000000000E+00   -0.4389150075E-18    0.0000000000E+00    0.3421481455E-19    0.0000000000E+00    0.6186912574E-18    0.0000000000E+00    0.6336766177E-18
    0.8079800499E+00    0.5461143533E-18    0.0000000000E+00   -0.4590077403E-18    0.0000000000E+00    0.1848733444E-19    0.0000000000E+00    0.6062738502E-18    0.0000000000E+00    0.5523512732E-18
    0.8179551122E+00    0.6518904943E-18    0.0000000000E+00   -0.4374055273E-18    0.0000000000E+00   -0.1245153018E-19    0.0000000000E+00    0.6183192840E-18    0.0000000000E+00    0.6079668718E-18
    0.8279301746E+00    0.4952445357E-18    0.0000000000E+00   -0.4590704327E-18    0.0000000000E+00   -0.2791918853E-19    0.0000000000E+00    0.6051393732E-18    0.0000000000E+00    0.5243684012E-18
    0.8379052369E+00    0.6099469316E-18    0.0000000000E+00   -0.4358292226E-18    0.0000000000E+00   -0.5909166355E-19    0.0000000000E+00    0.6179984939E-18    0.0000000000E+00    0.5823395194E-18
    0.8478802993E+00    0.4439484843E-18    0.0000000000E+00   -0.4592341865E-18    0.0000000000E+00   -0.7428776614E-19    0.0000000000E+00    0.6039794451E-18    0.0000000000E+00    0.4963614015E-18
    0.8578553616E+00    0.5685210211E-18    0.0000000000E+00   -0.4341735772E-18    0.0000000000E+00   -0.1057036853E-18    0.0000000000E+00    0.6177355231E-18    0.0000000000E+00    0.5567988489E-18
    0.8678304239E+00    0.3921588037E-18    0.0000000000E+00   -0.4595115364E-18    0.0000000000E+00   -0.1206156624E-18    0.0000000000E+00    0.6027888020E-18    0.0000000000E+00    0.4683274532E-18
    0.8778054863E+00    0.5276917665E-18    0.0000000000E+00   -0.4324232907E-18    0.0000000000E+00   -0.1522852610E-18    0.0000000000E+00    0.6175372207E-18    0.0000000000E+00    0.5313495322E-18
    0.8877805486E+00    0.3397934675E-18    0.0000000000E+00   -0.4599173682E-18    0.0000000000E+00   -0.1668996319E-18    0.0000000000E+00    0.6015596119E-18    0.0000000000E+00    0.4402636338E-18
    0.8977556110E+00    0.4875552155E-18    0.0000000000E+00   -0.4305597002E-18    0.0000000000E+00   -0.1988336864E-18    0.0000000000E+00    0.6174105279E-18    0.0000000000E+00    0.5059970724E-18
    0.9077306733E+00    0.2867519451E-18    0.0000000000E+00   -0.4604697987E-18    0.0000000000E+00   -0.2131361964E-18    0.0000000000E+00    0.6002812871E-18    0.0000000000E+00    0.4121668800E-18
    0.9177057357E+00    0.4482294373E-18    0.0000000000E+00   -0.4285602707E-18    0.0000000000E+00   -0.2453463731E-18    0.0000000000E+00    0.6173636134E-18    0.0000000000E+00    0.4807475358E-18
    0.9276807980E+00    0.2329094915E-18    0.0000000000E+00   -0.4611916746E-18    0.0000000000E+00   -0.2593221927E-18    0.0000000000E+00    0.5989410792E-18    0.0000000000E+00    0.3840332965E-18
    0.9376558603E+00    0.4098607294E-18    0.0000000000E+00   -0.4263980884E-18    0.0000000000E+00   -0.2918213041E-18    0.0000000000E+00    0.6174076448E-18    0.0000000000E+00    0.4556070539E-18
    0.9476309227E+00    0.1781087469E-18    0.0000000000E+00   -0.4621124227E-18    0.0000000000E+00   -0.3054549804E-18    0.0000000000E+00    0.5975244842E-18    0.0000000000E+00    0.3558576281E-18
    0.9576059850E+00    0.3726320678E-18    0.0000000000E+00   -0.4240405186E-18    0.0000000000E+00   -0.3382570080E-18    0.0000000000E+00    0.6175583283E-18    0.0000000000E+00    0.4305818658E-18
    0.9675810474E+00    0.1221482444E-18    0.0000000000E+00   -0.4632696753E-18    0.0000000000E+00   -0.3515322283E-18    0.0000000000E+00    0.5960145690E-18    0.0000000000E+00    0.3276332984E-18
    0.9775561097E+00    0.3367758901E-18    0.0000000000E+00   -0.4214464719E-18    0.0000000000E+00   -0.3846523193E-18    0.0000000000E+00    0.6178367620E-18    0.0000000000E+00    0.4056789653E-18
    0.9875311721E+00    0.6476696431E-19    0.0000000000E+00   -0.4647111385E-18    0.0000000000E+00   -0.3975516949E-18    0.0000000000E+00    0.5943898362E-18    0.0000000000E+00    0.2993527891E-18
    0.9975062344E+00    0.3025936147E-18    0.0000000000E+00   -0.4185626838E-18    0.0000000000E+00   -0.4310062749E-18    0.0000000000E+00    0.6182699221E-18    0.0000000000E+00    0.3809070249E-18
    0.1007481297E+01    0.5622201810E-20    0.0000000000E+00   -0.4664979698E-18    0.0000000000E+00   -0.4435111608E-18    0.0000000000E+00    0.5926209595E-18    0.0000000000E+00    0.2710079063E-18
    0.1017456359E+01    0.2704846505E-18    0.0000000000E+00   -0.4153191838E-18    0.0000000000E+00   -0.4773181283E-18    0.0000000000E+00    0.6188919715E-18    0.0000000000E+00    0.3562772049E-18
    0.1027431421E+01   -0.5574450318E-19    0.0000000000E+00   -0.4687105311E-18    0.0000000000E+00   -0.4894083856E-18    0.0000000000E+00    0.5906670863E-18    0.0000000000E+00    0.2425895158E-18
    0.1037406484E+01    0.2409897485E-18    0.0000000000E+00   -0.4116228919E-18    0.0000000000E+00   -0.5235873505E-18    0.0000000000E+00    0.6197478811E-18    0.0000000000E+00    0.3318036801E-18
    0.1047381546E+01   -0.1199616560E-18    0.0000000000E+00   -0.4714570876E-18    0.0000000000E+00   -0.5352409967E-18    0.0000000000E+00    0.5884716958E-18    0.0000000000E+00    0.2140865819E-18
    0.1057356608E+01    0.2148587235E-18    0.0000000000E+00   -0.4073473704E-18    0.0000000000E+00   -0.5698136132E-18    0.0000000000E+00    0.6209003335E-18    0.0000000000E+00    0.3075040249E-18
    0.1067331671E+01   -0.1879159324E-18    0.0000000000E+00   -0.4748870133E-18    0.0000000000E+00   -0.5810063574E-18    0.0000000000E+00    0.5859563065E-18    0.0000000000E+00    0.1854844458E-18
    0.1077306733E+01    0.1931624100E-18    0.0000000000E+00   -0.4023160018E-18    0.0000000000E+00   -0.6159968842E-18    0.0000000000E+00    0.6224405918E-18    0.0000000000E+00    0.2833997804E-18
    0.1087281796E+01   -0.2608999032E-18    0.0000000000E+00   -0.4792121148E-18    0.0000000000E+00   -0.6267014918E-18    0.0000000000E+00    0.5830086284E-18    0.0000000000E+00    0.1567622558E-18
    0.1097256858E+01    0.1774875008E-18    0.0000000000E+00   -0.3962737616E-18    0.0000000000E+00   -0.6621376725E-18    0.0000000000E+00    0.6245056084E-18    0.0000000000E+00    0.2595178863E-18
    0.1107231920E+01   -0.3408733582E-18    0.0000000000E+00   -0.4847432456E-18    0.0000000000E+00   -0.6723228734E-18    0.0000000000E+00    0.5794599173E-18    0.0000000000E+00    0.1278894542E-18
    0.1117206983E+01    0.1702941319E-18    0.0000000000E+00   -0.3888376736E-18    0.0000000000E+00   -0.7082372737E-18    0.0000000000E+00    0.6273081087E-18    0.0000000000E+00    0.2358942482E-18
    0.1127182045E+01   -0.4309584882E-18    0.0000000000E+00   -0.4919571502E-18    0.0000000000E+00   -0.7178657867E-18    0.0000000000E+00    0.5750417129E-18    0.0000000000E+00    0.9882066406E-19
    0.1137157107E+01    0.1756189080E-18    0.0000000000E+00   -0.3794039038E-18    0.0000000000E+00   -0.7542981973E-18    0.0000000000E+00    0.6311960165E-18    0.0000000000E+00    0.2125813593E-18
    0.1147132170E+01   -0.5364586373E-18    0.0000000000E+00   -0.5016276643E-18    0.0000000000E+00   -0.7633231348E-18    0.0000000000E+00    0.5692982598E-18    0.0000000000E+00    0.6948646527E-19
    0.1157107232E+01    0.2005910969E-18    0.0000000000E+00   -0.3669577080E-18    0.0000000000E+00   -0.8003255315E-18    0.0000000000E+00    0.6367816158E-18    0.0000000000E+00    0.1896636101E-18
    0.1167082294E+01   -0.6671867307E-18    0.0000000000E+00   -0.5151092759E-18    0.0000000000E+00   -0.8086830360E-18    0.0000000000E+00    0.5613884205E-18    0.0000000000E+00    0.3977317720E-19
    0.1177057357E+01    0.2591354659E-18    0.0000000000E+00   -0.3496366917E-18    0.0000000000E+00   -0.8463309412E-18    0.0000000000E+00    0.6452561557E-18    0.0000000000E+00    0.1672903073E-18
    0.1187032419E+01   -0.8436183561E-18    0.0000000000E+00   -0.5350391306E-18    0.0000000000E+00   -0.8539222307E-18    0.0000000000E+00    0.5495650831E-18    0.0000000000E+00    0.9472366038E-20
    0.1197007481E+01    0.3827465725E-18    0.0000000000E+00   -0.3235455178E-18    0.0000000000E+00   -0.8923455513E-18    0.0000000000E+00    0.6592984591E-18    0.0000000000E+00    0.1457605332E-18
    0.1206982544E+01   -0.1117054738E-17    0.0000000000E+00   -0.5674732836E-18    0.0000000000E+00   -0.8989816497E-18    0.0000000000E+00    0.5294822037E-18    0.0000000000E+00   -0.2186888810E-19
    0.1216957606E+01    0.6616421822E-18    0.0000000000E+00   -0.2785642003E-18    0.0000000000E+00   -0.9384754209E-18    0.0000000000E+00    0.6865101450E-18    0.0000000000E+00    0.1258088447E-18
    0.1226932668E+01   -0.1664293376E-17    0.0000000000E+00   -0.6311602782E-18    0.0000000000E+00   -0.9436286551E-18    0.0000000000E+00    0.4863476636E-18    0.0000000000E+00   -0.5556212108E-19
    0.1236907731E+01    0.1505731673E-17    0.0000000000E+00   -0.1737170418E-18    0.0000000000E+00   -0.9853297843E-18    0.0000000000E+00    0.7608364858E-18    0.0000000000E+00    0.1101709126E-18
    0.1246882793E+01   -0.3784980478E-17    0.0000000000E+00   -0.8486292510E-18    0.0000000000E+00   -0.9855694847E-18    0.0000000000E+00    0.3141745625E-18    0.0000000000E+00   -0.9927115846E-19
    0.1256857855E+01    0.1699216217E-16    0.0000000000E+00    0.1207385496E-17    0.0000000000E+00   -0.1057893197E-17    0.0000000000E+00    0.2005922469E-17    0.0000000000E+00    0.1724369126E-18
    0.1266832918E+01    0.3485573278E-16    0.0000000000E+00    0.3722652491E-17    0.0000000000E+00   -0.1296163525E-17    0.0000000000E+00    0.2804982312E-17    0.0000000000E+00    0.2166698801E-19
    0.1276807980E+01    0.3454677132E-16    0.0000000000E+00    0.4406252018E-17    0.0000000000E+00   -0.1608926746E-17    0.0000000000E+00    0.2157251614E-17    0.0000000000E+00    0.4431910543E-19
    0.1286783042E+01    0.4006815258E-16    0.0000000000E+00    0.3722277471E-17    0.0000000000E+00   -0.1908519730E-17    0.0000000000E+00    0.2263583423E-17    0.0000000000E+00   -0.3313854520E-18
    0.1296758105E+01    0.5205532385E-16    0.0000000000E+00    0.1126658419E-16    0.0000000000E+00   -0.2300866629E-17    0.0000000000E+00    0.3048822478E-17    0.0000000000E+00    0.3556655379E-18
    0.1306733167E+01    0.6432547737E-16    0.0000000000E+00    0.1675466666E-16    0.0000000000E+00   -0.2770969906E-17    0.0000000000E+00    0.3544470664E-17    0.0000000000E+00    0.2584510212E-18
    0.1316708229E+01    0.6564499360E-16    0.0000000000E+00    0.1668516310E-16    0.0000000000E+00   -0.3312960240E-17    0.0000000000E+00    0.3199890959E-17    0.0000000000E+00    0.5480976438E-19
    0.1326683292E+01    0.7164424158E-16    0.0000000000E+00    0.1835715213E-16    0.0000000000E+00   -0.3846308133E-17    0.0000000000E+00    0.3446522406E-17    0.0000000000E+00   -0.2496286470E-18
    0.1336658354E+01    0.7317011323E-16    0.0000000000E+00    0.1839597735E-16    0.0000000000E+00   -0.4439484596E-17    0.0000000000E+00    0.3402048607E-17    0.0000000000E+00   -0.3005468752E-18
    0.1346633416E+01    0.7764911681E-16    0.0000000000E+00    0.1932949452E-16    0.0000000000E+00   -0.5014324985E-17    0.0000000000E+00    0.3709708470E-17    0.0000000000E+00   -0.5893681907E-18
